hs116.a,   2.000000E-03
hs116.b,   1.262626E+00
hs116.c,   1.231059E+00
hs116.d,   3.475000E-02
hs116.e,   9.750000E-01
hs116.f,   9.750000E-03
hs116.x[1],   8.037732E-01
hs116.x[2],   8.999858E-01
hs116.x[3],   9.709826E-01
hs116.x[4],   1.000000E-01
hs116.x[5],   1.908132E-01
hs116.x[6],   4.606564E-01
hs116.x[7],   5.740776E+02
hs116.x[8],   7.407757E+01
hs116.x[9],   5.000162E+02
hs116.x[10],   1.000000E-01
hs116.x[11],   2.023309E+01
hs116.x[12],   7.734769E+01
hs116.x[13],   6.728910E-03
hs116.slk_1,   7.099682E-02
hs116.slk_2,   9.621264E-02
hs116.slk_3, 0.00          
hs116.slk_4,   4.758751E+01
hs116.slk_5, 0.00          
hs116.slk_6, 0.00          
hs116.slk_7, 0.00          
hs116.slk_8, 0.00          
hs116.slk_9, 0.00          
hs116.slk_10, 0.00          
hs116.slk_11, 0.00          
hs116.slk_12, 0.00          
hs116.slk_13, 0.00          
hs116.slk_14, 0.00          
hs116.slk_15,   1.524125E+02
hs116.slk_16,   7.037732E-01
hs116.slk_17,   1.962268E-01
hs116.slk_18,   7.999858E-01
hs116.slk_19,   1.000142E-01
hs116.slk_20,   8.709826E-01
hs116.slk_21,   2.901738E-02
hs116.slk_22,   9.990000E-02
hs116.slk_23, 0.00          
hs116.slk_24,   9.081318E-02
hs116.slk_25,   7.091868E-01
hs116.slk_26,   3.606564E-01
hs116.slk_27,   4.393436E-01
hs116.slk_28,   5.739776E+02
hs116.slk_29,   4.259224E+02
hs116.slk_30,   7.397757E+01
hs116.slk_31,   9.259224E+02
hs116.slk_32,   1.616027E-02
hs116.slk_33,   4.999838E+02
hs116.slk_34, 0.00          
hs116.slk_35,   4.999000E+02
hs116.slk_36,   1.923309E+01
hs116.slk_37,   1.297669E+02
hs116.slk_38,   7.734759E+01
hs116.slk_39,   7.265231E+01
hs116.slk_40,   6.628910E-03
hs116.slk_41,   1.499933E+02
